symbol	base_addr	region_addr	votes	total_sites
gfSpikePt2	8011FE00	801210F0	2	2
gfrgb	8013D86C	8013EB54	13	17
gfrgb2	8013D870	8013EB58	8	8
gfxPmxHeightPercentage	8012087C	80121B6C	2	2
ginfo	800514E8	800519D0	10	10
gpPmx	801207B4	80121AA4	2	2
gravity_ch	801165DC	80117894	2	4
gripLossTable	801165BC	80117874	2	2
gripLossTableWet	801165C8	80117880	2	2
gscale	8013D874	8013EB5C	11	11
gtotallaptimes	8013C6C8	8013D9BC	5	5
gtrackNumber	8013D4DC	8013E7C4	3	3
highLevelAIObjs	8010CD38	8010D994	36	36
iFILE_CommandCompleteCallback	800ED020	800ED97C	1	1
iFILE_addbigopencallback	800EC7A0	800ED0FC	1	1
iFILE_addbigreadcallback	800EC660	800ECFBC	2	2
iFILE_delbigclosecallback	800EC980	800ED2DC	1	1
iMCRD_DefaultCBProc1	800506E8	80050BD0	1	1
iMCRD_timersub	8005028C	80050774	2	2
iSND100hzserver	800EA254	800EABB0	1	1
iSNDdmcallback	8010AA64	8010B6C0	1	1
iSNDpacketirqcallback	8010399C	80104338	1	1
iSNDpacketserve	80104024	801049C0	1	1
iSNDpacketsetirq	801038BC	80104258	2	2
iSNDpsxpacketstop	801046C8	80105064	1	1
iSNDserver	800EA138	800EAA94	2	2
iSNDstreamdestroyall	800E8C14	800E9570	1	1
iSNDstreamnotifycallback	800E8DD4	800E9730	1	1
iSNDstreamreleasecallback	800E8D90	800E96EC	1	1
iSNDstreamservice	800E9590	800E9EEC	2	2
iSNDsystemtaskreal	800F2130	800F2A8C	1	1
identitymatrix	801237EC	80124AE0	4	4
inFrontEnd	8013D758	8013EA40	4	4
intensityFalseLapCounter	8013C630	8013D924	2	2
inverseLaneWidthTable	8010E00C	8010F2D0	3	3
ispch_gChoice	801484E4	80149820	8	8
ispch_gPickSamples	8014847C	801497B8	5	5
isqrttbl	8013BE10	8013D100	7	7
joy_inited	8013DD28	8013F008	2	2
jtbl_80010078	80010078	80010070	1	1
jtbl_80010258	80010258	80010250	1	1
jtbl_80010990	80010990	80010988	1	1
jtbl_80011AB8	80011AB8	80011A60	1	1
jtbl_80011AF8	80011AF8	80011AA0	1	1
jtbl_80011B38	80011B38	80011AE0	1	1
jtbl_80012138	80012138	800120E8	1	1
jtbl_800121C0	800121C0	80012170	1	1
jtbl_800125F0	800125F0	800125A0	1	1
jtbl_80012858	80012858	80012808	1	1
jtbl_80012870	80012870	80012820	1	1
jtbl_80012888	80012888	80012838	1	1
jtbl_80054F64	80054F64	80055734	1	1
jtbl_80055040	80055040	80055810	1	1
jtbl_80055070	80055070	80055840	1	1
jtbl_80055118	80055118	800558E8	1	1
jtbl_800551C8	800551C8	80055998	1	1
jtbl_800558C8	800558C8	80056078	1	1
jtbl_80055918	80055918	800560C8	1	1
jtbl_80055930	80055930	800560E0	1	1
jtbl_80055A28	80055A28	800561D8	1	1
jtbl_800564E0	800564E0	80056C94	1	1
jtbl_80056578	80056578	80056D2C	1	1
jtbl_80056690	80056690	80056E44	1	1
jtbl_80056788	80056788	80056F3C	1	1
jtbl_8005684C	8005684C	80057000	1	1
jtbl_80056894	80056894	80057048	1	1
jtbl_8005699C	8005699C	80057140	1	1
jtbl_800569D4	800569D4	80057178	1	1
jtbl_80056A98	80056A98	8005723C	1	1
jtbl_80056C6C	80056C6C	800573F0	1	1
jtbl_80056C94	80056C94	80057418	1	1
jtbl_80056CB8	80056CB8	8005743C	1	1
jtbl_80056FBC	80056FBC	80057740	1	1
jtbl_80056FD8	80056FD8	800577A8	1	1
jtbl_800574F0	800574F0	80057CC0	1	1
jtbl_80057538	80057538	80057D08	1	1
jtbl_80057968	80057968	80058158	1	1
kBannerColors	80052078	80052508	1	1
kMemCardMessage1X	80052928	80052DB8	2	2
kMemCardMessage1Y	8005292C	80052DBC	3	3
kMemCardMessageH	80052904	80052D94	3	3
kMemCardMessageH1	80052908	80052D98	2	2
kMemCardMessageX	80052930	80052DC0	2	2
kMemCardMessageY	80052934	80052DC4	2	2
kRGBVals	800516C8	80051B50	15	15
langFileName	8011E140	8011F3F8	1	1
leaderBoard	8010DDA4	8010EA00	8	8
leftMult	8013D310	8013E5F4	1	1
libticks	8013DCB0	8013EF90	8	8
linkmodeflag	8013DD0C	8013EFEC	1	1
loadbigfileheaderatomic	800E5938	800E6524	1	1
loadfileadratomic	800E56B0	800E629C	2	2
loadfileatadratomic	800E5830	800E641C	2	2
loadfilecallback	8013DD60	8013F064	1	1
loadfileclosecallback	800F0D24	800F1A58	3	3
loadfileopencallback	800F0F18	800F1C4C	2	2
loadfilereadcallback	800F0D80	800F1AB4	3	3
loadfilesizecallback	800F0E54	800F1B88	1	1
loadsegreadcallback	800F1024	800F1D58	2	2
mapMarkerMCos	8013D948	8013EC28	5	5
mapMarkerMSin	8013D94C	8013EC2C	5	5
mappings	80120DFC	801220EC	9	9
maxot	8013DE7C	8013F184	3	3
maxprim	8013DE8C	8013F194	2	2
mb_default	8013DCC8	8013EFA8	1	1
memclass	8013E900	8013FC3C	9	9
menuDefs	80051A58	80051EE0	154	154
menu_kUserNameRows	800529B0	80052E40	10	10
minChar	800529A0	80052E30	1	1
missionManager	8013D2B8	8013E594	2	2
moonPosInSky_vx	8013DDF8	8013F100	2	2
movie24bit	800529F8	80052E88	2	2
movieframes	800529EC	80052E7C	1	1
movieheight	80052A0C	80052E9C	2	2
movienames	800529D8	80052E68	1	1
moviewidth	80052A18	80052EA8	2	2
mutexbuf	801477E0	80148B1C	2	2
nextprim	8013DE78	8013F180	7	7
nightfile	8013DA98	8013ED78	5	5
nomessage	80051A78	80051F00	1	1
numValidCams	8013D3F0	8013E6D4	14	14
numjoy	8013DC84	8013EF64	1	1
obj0	8013C83C	8013DB30	7	7
obj1	8013C840	8013DB34	7	7
opencallback	800FC810	800FD1BC	2	2
openkeys	801231FC	801244EC	2	2
otbl	8013DE70	8013F178	2	2
otbuf	8013DD04	8013EFE4	3	3
oti	8013DE68	8013F170	1	1
otp	8013DE6C	8013F174	1	1
pNormal	8013C844	8013DB38	3	3
pP	8013C848	8013DB3C	9	9
padIntFunc	8013C314	8013D604	1	1
powerControl	8013D320	8013E604	4	4
prevCamMat	80123444	80124734	2	2
prevCamPos	8012342C	8012471C	3	3
primbase	8013DE84	8013F18C	1	1
primbuf	8013DD08	8013EFE8	2	2
primptr	8013DE80	8013F188	5	5
quickSirenActive	8010E7C0	8010FA84	3	3
quickSirenTimeCount	8010E850	8010FB14	2	2
quitType	8013D430	8013E714	4	4
randSeed	8013D104	8013E3DC	44	44
randtemp	8013D100	8013E3D8	53	53
reachedSirenMin	8010E838	8010FAFC	1	1
readcallback	800FC8A8	800FD254	1	1
readcmd	80140400	8014173C	9	9
readfile_systask	800F3F80	800F48DC	1	1
rearLimit	8013C7E8	8013DADC	2	2
rearMult	8013D30C	8013E5F0	4	4
recordLapTime	8013C640	8013D934	4	4
reentryflag	8013DEC0	8013F1C8	1	1
restoretimer	800F4304	800F4C60	2	2
rightMult	8013D314	8013E5F8	1	1
roadMult	8013D304	8013E5E8	1	1
roadSurfaceFrictionCoeff	80116530	801177E8	1	1
roadSurfaceIndex	80116580	80117838	1	1
screenAudio	800528E8	80052D78	14	14
screenBeTheCopCongrats	8005294C	80052DDC	1	1
screenCarSelect	8005203C	800524CC	10	10
screenCarSelectDuel	80052040	800524D0	2	2
screenCarSelectPlayerTwo	80052048	800524D8	1	1
screenCarSelectTwoPlayer	80052044	800524D4	1	1
screenControllerConfig	800528D0	80052D60	2	2
screenDisplay	800528D8	80052D68	1	1
screenMain	80051E58	800522E8	10	10
screenMemcard	800528F0	80052D80	5	5
screenPinkSlipCongrats	80052944	80052DD4	1	1
screenPinkSlipStandings	80051E70	80052300	1	1
screenPinkSlips	80051E64	800522F4	1	1
screenPinkSlipsCarSelectPlayerTwo	80052050	800524E0	1	1
screenPinkSlipsCarSelectTwoPlayer	8005204C	800524DC	1	1
screenTournSelect	8005205C	800524EC	1	1
screenTournamentCongrats	80052950	80052DE0	1	1
screenTournamentStandings	80051E68	800522F8	2	2
screenTournamentStandings3item	80051E6C	800522FC	2	2
screenTournamentTrophy	80052948	80052DD8	1	1
screenTrackInfo	800520CC	8005255C	1	1
screenTrackRecords	800520D0	80052560	1	1
screenTrackSelect	800520B4	80052544	1	1
screenTrophyInfo	80052088	80052518	1	1
screenTrophyRoom	80052060	800524F0	3	3
screenUserName	800529B4	80052E44	5	5
screenbpp	8013DC90	8013EF70	2	2
screenheight	8013DC8C	8013EF6C	10	10
screenwidth	8013DC88	8013EF68	4	4
secChar	800529A8	80052E38	1	1
seed	8012349C	8012478C	2	2
seedX	801235F4	801248E4	7	7
semitrans	8013DD14	8013EFF4	4	4
setIntrDMA	80106878	80107224	1	1
setclipwindow	800F6114	800F6A70	1	1
shapeext	8013DD20	8013F000	1	1
showRoomFlag	80051260	80051748	2	2
shpfontclut	8011FDB0	801210A0	7	7
simGlobal	8011E0B0	8011F368	117	166
simVar	8011E0C4	8011F37C	16	16
sintbl	80137464	80138754	5	5
sirenCount	8010E820	8010FAE4	3	3
sirenCurrentPitch	8010E7F0	8010FAB4	3	3
skipRender	8013D42C	8013E710	3	3
slippery	8013D318	8013E5FC	4	4
slowSirenReps	8010E808	8010FACC	1	1
smallShapeFile	8013D9D0	8013ECB0	5	5
sndcdvs	80136CAC	80137F9C	2	2
sndcents	801370C4	801383B4	2	2
sndchanreserved	80147914	80148C50	11	11
snddefaultenvelope	801371C4	801384B4	1	1
sndgs	80147860	80148B9C	55	55
sndmm	80148780	801498E8	4	4
sndpd	80147918	80148C54	38	38
sndpdsafeloop	80136DF0	801380E0	1	1
sndpe	80136E00	801380F0	1	1
sndpp	80148578	801498B4	6	6
sndpps	80148574	801498B0	11	11
sndpsxlimits	801234D4	801247C4	4	4
sndseed	8013C2F0	8013D5E0	5	5
sndss	8013EA80	8013FDBC	11	11
speechfileHeader	8005150C	800519F4	4	4
stackSpeedUpEnbabledFlag	8013D81C	8013EB04	50	50
startIntrVSync_helper_1	8010658C	80106F38	1	1
startIntrVSync_helper_2	801065F8	80106FA4	1	1
stopClock	8013C824	8013DB18	2	2
strCallback__Fv	8004D038	8004D520	1	1
strategyChart	8010CE7C	8010DAD8	2	2
suspensionUpgrade	8010DCF0	8010E94C	2	2
swap	80114124	801153DC	1	1
synccallback	800EA6CC	800EB028	2	2
textDefinitions	800515B8	80051AA0	10	10
ticks	8013DCAC	8013EF8C	140	140
tickset	8013DC40	8013EF20	1	1
tickval	8013DC44	8013EF24	3	3
timerevent	8013DEC4	8013F1CC	2	2
timerflag	8013DD4C	8013F050	3	3
timerhz	8013DCC4	8013EFA4	8	8
titleScreenDisplayed	80052A70	80052F00	1	1
tmrint	800F4328	800F4C84	1	1
tmrsub	8012360C	801248FC	5	5
totalAvailMem	8013D9DC	8013ECBC	1	1
tournamentManager	80114AD8	80115D90	48	52
trackManager	80114A50	80115D08	23	23
trackMusicState	8013C628	8013D91C	1	1
trafcfg	8010D560	8010E1BC	1	1
triggerManagerCops	8013C5E8	8013D8D8	14	14
triggerManagerTraffic	8013C5EC	8013D8DC	8	8
trk0	8011F590	80120880	1	1
trk4	8011F5D8	801208C8	1	1
unPauseDelay	8013D428	8013E70C	2	2
uncompressed_data	8011DBBC	8011EE74	2	2
wordFile	8013D458	8013E73C	8	8
